,Dictor,Name,Type,Sp-hu
9131,T1,T1_1009132,S2,spoof
9132,T1,T1_1009133,S1,spoof
9133,T1,T1_1009134,S3,spoof
9134,T1,T1_1009135,S4,spoof
9135,T1,T1_1009136,S5,spoof
9136,T1,T1_1009137,S2,spoof
9137,T1,T1_1009138,S1,spoof
9138,T1,T1_1009139,S3,spoof
9139,T1,T1_1009140,S4,spoof
9140,T1,T1_1009141,S5,spoof
9141,T1,T1_1009142,S2,spoof
9142,T1,T1_1009143,S1,spoof
9143,T1,T1_1009144,S3,spoof
9144,T1,T1_1009145,S4,spoof
9145,T1,T1_1009146,S5,spoof
9146,T1,T1_1009147,S2,spoof
9147,T1,T1_1009148,S1,spoof
9148,T1,T1_1009149,S3,spoof
9149,T1,T1_1009150,S4,spoof
9150,T1,T1_1009151,S5,spoof
9151,T1,T1_1009152,S2,spoof
9152,T1,T1_1009153,S1,spoof
9153,T1,T1_1009154,S3,spoof
9154,T1,T1_1009155,S4,spoof
9155,T1,T1_1009156,S5,spoof
9156,T1,T1_1009157,S2,spoof
9157,T1,T1_1009158,S1,spoof
9158,T1,T1_1009159,S3,spoof
9159,T1,T1_1009160,S4,spoof
9160,T1,T1_1009161,S5,spoof
9161,T1,T1_1009162,S2,spoof
9162,T1,T1_1009163,S1,spoof
9163,T1,T1_1009164,S3,spoof
9164,T1,T1_1009165,S4,spoof
9165,T1,T1_1009166,S5,spoof
9166,T1,T1_1009167,S2,spoof
9167,T1,T1_1009168,S1,spoof
9168,T1,T1_1009169,S3,spoof
9169,T1,T1_1009170,S4,spoof
9170,T1,T1_1009171,S5,spoof
9171,T1,T1_1009172,S2,spoof
9172,T1,T1_1009173,S1,spoof
9173,T1,T1_1009174,S3,spoof
9174,T1,T1_1009175,S4,spoof
9175,T1,T1_1009176,S5,spoof
9176,T1,T1_1009177,S2,spoof
9177,T1,T1_1009178,S1,spoof
9178,T1,T1_1009179,S3,spoof
9179,T1,T1_1009180,S4,spoof
9180,T1,T1_1009181,S5,spoof
9181,T1,T1_1009182,S2,spoof
9182,T1,T1_1009183,S1,spoof
9183,T1,T1_1009184,S3,spoof
9184,T1,T1_1009185,S4,spoof
9185,T1,T1_1009186,S5,spoof
9186,T1,T1_1009187,S2,spoof
9187,T1,T1_1009188,S1,spoof
9188,T1,T1_1009189,S3,spoof
9189,T1,T1_1009190,S4,spoof
9190,T1,T1_1009191,S5,spoof
9191,T1,T1_1009192,S2,spoof
9192,T1,T1_1009193,S1,spoof
9193,T1,T1_1009194,S3,spoof
9194,T1,T1_1009195,S4,spoof
9195,T1,T1_1009196,S5,spoof
9196,T1,T1_1009197,S2,spoof
9197,T1,T1_1009198,S1,spoof
9198,T1,T1_1009199,S3,spoof
9199,T1,T1_1009200,S4,spoof
9200,T1,T1_1009201,S5,spoof
9201,T1,T1_1009202,S2,spoof
9202,T1,T1_1009203,S1,spoof
9203,T1,T1_1009204,S3,spoof
9204,T1,T1_1009205,S4,spoof
9205,T1,T1_1009206,S5,spoof
9206,T1,T1_1009207,S2,spoof
9207,T1,T1_1009208,S1,spoof
9208,T1,T1_1009209,S3,spoof
9209,T1,T1_1009210,S4,spoof
9210,T1,T1_1009211,S5,spoof
9211,T1,T1_1009212,S2,spoof
9212,T1,T1_1009213,S1,spoof
9213,T1,T1_1009214,S3,spoof
9214,T1,T1_1009215,S4,spoof
9215,T1,T1_1009216,S5,spoof
9216,T1,T1_1009217,S2,spoof
9217,T1,T1_1009218,S1,spoof
9218,T1,T1_1009219,S3,spoof
9219,T1,T1_1009220,S4,spoof
9220,T1,T1_1009221,S5,spoof
9221,T1,T1_1009222,S2,spoof
9222,T1,T1_1009223,S1,spoof
9223,T1,T1_1009224,S3,spoof
9224,T1,T1_1009225,S4,spoof
9225,T1,T1_1009226,S5,spoof
9226,T1,T1_1009227,S2,spoof
9227,T1,T1_1009228,S1,spoof
9228,T1,T1_1009229,S3,spoof
9229,T1,T1_1009230,S4,spoof
9230,T1,T1_1009231,S5,spoof
9231,T1,T1_1009232,S2,spoof
9232,T1,T1_1009233,S1,spoof
9233,T1,T1_1009234,S3,spoof
9234,T1,T1_1009235,S4,spoof
9235,T1,T1_1009236,S5,spoof
9236,T1,T1_1009237,S2,spoof
9237,T1,T1_1009238,S1,spoof
9238,T1,T1_1009239,S3,spoof
9239,T1,T1_1009240,S4,spoof
9240,T1,T1_1009241,S5,spoof
9241,T1,T1_1009242,S2,spoof
9242,T1,T1_1009243,S1,spoof
9243,T1,T1_1009244,S3,spoof
9244,T1,T1_1009245,S4,spoof
9245,T1,T1_1009246,S5,spoof
9246,T1,T1_1009247,S2,spoof
9247,T1,T1_1009248,S1,spoof
9248,T1,T1_1009249,S3,spoof
9249,T1,T1_1009250,S4,spoof
9250,T1,T1_1009251,S5,spoof
9251,T1,T1_1009252,S2,spoof
9252,T1,T1_1009253,S1,spoof
9253,T1,T1_1009254,S3,spoof
9254,T1,T1_1009255,S4,spoof
9255,T1,T1_1009256,S5,spoof
9256,T1,T1_1009257,S2,spoof
9257,T1,T1_1009258,S1,spoof
9258,T1,T1_1009259,S3,spoof
9259,T1,T1_1009260,S4,spoof
9260,T1,T1_1009261,S5,spoof
9261,T1,T1_1009262,S2,spoof
9262,T1,T1_1009263,S1,spoof
9263,T1,T1_1009264,S3,spoof
9264,T1,T1_1009265,S4,spoof
9265,T1,T1_1009266,S5,spoof
9266,T1,T1_1009267,S2,spoof
9267,T1,T1_1009268,S1,spoof
9268,T1,T1_1009269,S3,spoof
9269,T1,T1_1009270,S4,spoof
9270,T1,T1_1009271,S5,spoof
9271,T1,T1_1009272,S2,spoof
9272,T1,T1_1009273,S1,spoof
9273,T1,T1_1009274,S3,spoof
9274,T1,T1_1009275,S4,spoof
9275,T1,T1_1009276,S5,spoof
9276,T1,T1_1009277,S2,spoof
9277,T1,T1_1009278,S1,spoof
9278,T1,T1_1009279,S3,spoof
9279,T1,T1_1009280,S4,spoof
9280,T1,T1_1009281,S5,spoof
9281,T1,T1_1009282,S2,spoof
9282,T1,T1_1009283,S1,spoof
9283,T1,T1_1009284,S3,spoof
9284,T1,T1_1009285,S4,spoof
9285,T1,T1_1009286,S5,spoof
9286,T1,T1_1009287,S2,spoof
9287,T1,T1_1009288,S1,spoof
9288,T1,T1_1009289,S3,spoof
9289,T1,T1_1009290,S4,spoof
9290,T1,T1_1009291,S5,spoof
9291,T1,T1_1009292,S2,spoof
9292,T1,T1_1009293,S1,spoof
9293,T1,T1_1009294,S3,spoof
9294,T1,T1_1009295,S4,spoof
9295,T1,T1_1009296,S5,spoof
9296,T1,T1_1009297,S2,spoof
9297,T1,T1_1009298,S1,spoof
9298,T1,T1_1009299,S3,spoof
9299,T1,T1_1009300,S4,spoof
9300,T1,T1_1009301,S5,spoof
9301,T1,T1_1009302,S2,spoof
9302,T1,T1_1009303,S1,spoof
9303,T1,T1_1009304,S3,spoof
9304,T1,T1_1009305,S4,spoof
9305,T11,T11_1009306,S5,spoof
9306,T11,T11_1009307,S2,spoof
9307,T11,T11_1009308,S1,spoof
9308,T11,T11_1009309,S3,spoof
9309,T11,T11_1009310,S4,spoof
9310,T11,T11_1009311,S5,spoof
9311,T11,T11_1009312,S2,spoof
9312,T11,T11_1009313,S1,spoof
9313,T11,T11_1009314,S3,spoof
9314,T11,T11_1009315,S4,spoof
9315,T11,T11_1009316,S5,spoof
9316,T11,T11_1009317,S2,spoof
9317,T11,T11_1009318,S1,spoof
9318,T11,T11_1009319,S3,spoof
9319,T11,T11_1009320,S4,spoof
9320,T11,T11_1009321,S5,spoof
9321,T11,T11_1009322,S2,spoof
9322,T11,T11_1009323,S1,spoof
9323,T11,T11_1009324,S3,spoof
9324,T11,T11_1009325,S4,spoof
9325,T11,T11_1009326,S5,spoof
9326,T11,T11_1009327,S2,spoof
9327,T11,T11_1009328,S1,spoof
9328,T11,T11_1009329,S3,spoof
9329,T11,T11_1009330,S4,spoof
9330,T11,T11_1009331,S5,spoof
9331,T11,T11_1009332,S2,spoof
9332,T11,T11_1009333,S1,spoof
9333,T11,T11_1009334,S3,spoof
9334,T11,T11_1009335,S4,spoof
9335,T11,T11_1009336,S5,spoof
9336,T11,T11_1009337,S2,spoof
9337,T11,T11_1009338,S1,spoof
9338,T11,T11_1009339,S3,spoof
9339,T11,T11_1009340,S4,spoof
9340,T11,T11_1009341,S5,spoof
9341,T11,T11_1009342,S2,spoof
9342,T11,T11_1009343,S1,spoof
9343,T11,T11_1009344,S3,spoof
9344,T11,T11_1009345,S4,spoof
9345,T11,T11_1009346,S5,spoof
9346,T11,T11_1009347,S2,spoof
9347,T11,T11_1009348,S1,spoof
9348,T11,T11_1009349,S3,spoof
9349,T11,T11_1009350,S4,spoof
9350,T11,T11_1009351,S5,spoof
9351,T11,T11_1009352,S2,spoof
9352,T11,T11_1009353,S1,spoof
9353,T11,T11_1009354,S3,spoof
9354,T11,T11_1009355,S4,spoof
9355,T11,T11_1009356,S5,spoof
9356,T11,T11_1009357,S2,spoof
9357,T11,T11_1009358,S1,spoof
9358,T11,T11_1009359,S3,spoof
9359,T11,T11_1009360,S4,spoof
9360,T11,T11_1009361,S5,spoof
9361,T11,T11_1009362,S2,spoof
9362,T11,T11_1009363,S1,spoof
9363,T11,T11_1009364,S3,spoof
9364,T11,T11_1009365,S4,spoof
9365,T11,T11_1009366,S5,spoof
9366,T11,T11_1009367,S2,spoof
9367,T11,T11_1009368,S1,spoof
9368,T11,T11_1009369,S3,spoof
9369,T11,T11_1009370,S4,spoof
9370,T11,T11_1009371,S5,spoof
9371,T11,T11_1009372,S2,spoof
9372,T11,T11_1009373,S1,spoof
9373,T11,T11_1009374,S3,spoof
9374,T11,T11_1009375,S4,spoof
9375,T11,T11_1009376,S5,spoof
9376,T11,T11_1009377,S2,spoof
9377,T11,T11_1009378,S1,spoof
9378,T11,T11_1009379,S3,spoof
9379,T11,T11_1009380,S4,spoof
9380,T11,T11_1009381,S5,spoof
9381,T11,T11_1009382,S2,spoof
9382,T11,T11_1009383,S1,spoof
9383,T11,T11_1009384,S3,spoof
9384,T11,T11_1009385,S4,spoof
9385,T11,T11_1009386,S5,spoof
9386,T11,T11_1009387,S2,spoof
9387,T11,T11_1009388,S1,spoof
9388,T11,T11_1009389,S3,spoof
9389,T11,T11_1009390,S4,spoof
9390,T11,T11_1009391,S5,spoof
9391,T11,T11_1009392,S2,spoof
9392,T11,T11_1009393,S1,spoof
9393,T11,T11_1009394,S3,spoof
9394,T11,T11_1009395,S4,spoof
9395,T11,T11_1009396,S5,spoof
9396,T11,T11_1009397,S2,spoof
9397,T11,T11_1009398,S1,spoof
9398,T11,T11_1009399,S3,spoof
9399,T11,T11_1009400,S4,spoof
9400,T11,T11_1009401,S5,spoof
9401,T11,T11_1009402,S2,spoof
9402,T11,T11_1009403,S1,spoof
9403,T11,T11_1009404,S3,spoof
9404,T11,T11_1009405,S4,spoof
9405,T11,T11_1009406,S5,spoof
9406,T11,T11_1009407,S2,spoof
9407,T11,T11_1009408,S1,spoof
9408,T11,T11_1009409,S3,spoof
9409,T11,T11_1009410,S4,spoof
9410,T11,T11_1009411,S5,spoof
9411,T11,T11_1009412,S2,spoof
9412,T11,T11_1009413,S1,spoof
9413,T11,T11_1009414,S3,spoof
9414,T11,T11_1009415,S4,spoof
9415,T11,T11_1009416,S5,spoof
9416,T11,T11_1009417,S2,spoof
9417,T11,T11_1009418,S1,spoof
9418,T11,T11_1009419,S3,spoof
9419,T11,T11_1009420,S4,spoof
9420,T11,T11_1009421,S5,spoof
9421,T11,T11_1009422,S2,spoof
9422,T11,T11_1009423,S1,spoof
9423,T11,T11_1009424,S3,spoof
9424,T11,T11_1009425,S4,spoof
9425,T11,T11_1009426,S5,spoof
9426,T11,T11_1009427,S2,spoof
9427,T11,T11_1009428,S1,spoof
9428,T11,T11_1009429,S3,spoof
9429,T11,T11_1009430,S4,spoof
9430,T11,T11_1009431,S5,spoof
9431,T11,T11_1009432,S2,spoof
9432,T11,T11_1009433,S1,spoof
9433,T11,T11_1009434,S3,spoof
9434,T11,T11_1009435,S4,spoof
9435,T11,T11_1009436,S5,spoof
9436,T11,T11_1009437,S2,spoof
9437,T11,T11_1009438,S1,spoof
9438,T11,T11_1009439,S3,spoof
9439,T11,T11_1009440,S4,spoof
9440,T11,T11_1009441,S5,spoof
9441,T11,T11_1009442,S2,spoof
9442,T11,T11_1009443,S1,spoof
9443,T11,T11_1009444,S3,spoof
9444,T11,T11_1009445,S4,spoof
9445,T11,T11_1009446,S5,spoof
9446,T11,T11_1009447,S2,spoof
9447,T11,T11_1009448,S1,spoof
9448,T11,T11_1009449,S3,spoof
9449,T11,T11_1009450,S4,spoof
9450,T11,T11_1009451,S5,spoof
9451,T11,T11_1009452,S2,spoof
9452,T11,T11_1009453,S1,spoof
9453,T11,T11_1009454,S3,spoof
9454,T11,T11_1009455,S4,spoof
9455,T11,T11_1009456,S5,spoof
9456,T11,T11_1009457,S2,spoof
9457,T11,T11_1009458,S1,spoof
9458,T11,T11_1009459,S3,spoof
9459,T11,T11_1009460,S4,spoof
9460,T11,T11_1009461,S5,spoof
9461,T11,T11_1009462,S2,spoof
9462,T11,T11_1009463,S1,spoof
9463,T11,T11_1009464,S3,spoof
9464,T11,T11_1009465,S4,spoof
9465,T11,T11_1009466,S5,spoof
9466,T11,T11_1009467,S2,spoof
9467,T11,T11_1009468,S1,spoof
9468,T11,T11_1009469,S3,spoof
9469,T11,T11_1009470,S4,spoof
9470,T11,T11_1009471,S5,spoof
9471,T11,T11_1009472,S2,spoof
9472,T11,T11_1009473,S1,spoof
9473,T11,T11_1009474,S3,spoof
9474,T11,T11_1009475,S4,spoof
9475,T11,T11_1009476,S5,spoof
9476,T11,T11_1009477,S2,spoof
9477,T11,T11_1009478,S1,spoof
9478,T11,T11_1009479,S3,spoof
9479,T11,T11_1009480,S4,spoof
9480,T11,T11_1009481,S5,spoof
9481,T11,T11_1009482,S2,spoof
9482,T11,T11_1009483,S1,spoof
9483,T11,T11_1009484,S3,spoof
9484,T11,T11_1009485,S4,spoof
9485,T11,T11_1009486,S5,spoof
9486,T11,T11_1009487,S2,spoof
9487,T11,T11_1009488,S1,spoof
9488,T11,T11_1009489,S3,spoof
9489,T11,T11_1009490,S4,spoof
9490,T11,T11_1009491,S5,spoof
9491,T11,T11_1009492,S2,spoof
9492,T11,T11_1009493,S1,spoof
9493,T11,T11_1009494,S3,spoof
9494,T11,T11_1009495,S4,spoof
9495,T11,T11_1009496,S5,spoof
9496,T11,T11_1009497,S2,spoof
9497,T11,T11_1009498,S1,spoof
9498,T11,T11_1009499,S3,spoof
9499,T11,T11_1009500,S4,spoof
9500,T11,T11_1009501,S5,spoof
9501,T11,T11_1009502,S2,spoof
9502,T11,T11_1009503,S1,spoof
9503,T11,T11_1009504,S3,spoof
9504,T11,T11_1009505,S4,spoof
9505,T11,T11_1009506,S5,spoof
9506,T11,T11_1009507,S2,spoof
9507,T11,T11_1009508,S1,spoof
9508,T11,T11_1009509,S3,spoof
9509,T11,T11_1009510,S4,spoof
9510,T11,T11_1009511,S5,spoof
9511,T11,T11_1009512,S2,spoof
9512,T11,T11_1009513,S1,spoof
9513,T11,T11_1009514,S3,spoof
9514,T11,T11_1009515,S4,spoof
9515,T11,T11_1009516,S5,spoof
9516,T11,T11_1009517,S2,spoof
9517,T11,T11_1009518,S1,spoof
9518,T11,T11_1009519,S3,spoof
9519,T11,T11_1009520,S4,spoof
9520,T11,T11_1009521,S5,spoof
9521,T11,T11_1009522,S2,spoof
9522,T11,T11_1009523,S1,spoof
9523,T11,T11_1009524,S3,spoof
9524,T11,T11_1009525,S4,spoof
9525,T11,T11_1009526,S5,spoof
9526,T11,T11_1009527,S2,spoof
9527,T11,T11_1009528,S1,spoof
9528,T11,T11_1009529,S3,spoof
9529,T11,T11_1009530,S4,spoof
9530,T11,T11_1009531,S5,spoof
9531,T11,T11_1009532,S2,spoof
9532,T11,T11_1009533,S1,spoof
9533,T11,T11_1009534,S3,spoof
9534,T11,T11_1009535,S4,spoof
9535,T11,T11_1009536,S5,spoof
9536,T11,T11_1009537,S2,spoof
9537,T11,T11_1009538,S1,spoof
9538,T11,T11_1009539,S3,spoof
9539,T11,T11_1009540,S4,spoof
9540,T11,T11_1009541,S5,spoof
9541,T11,T11_1009542,S2,spoof
9542,T11,T11_1009543,S1,spoof
9543,T11,T11_1009544,S3,spoof
9544,T11,T11_1009545,S4,spoof
9545,T11,T11_1009546,S5,spoof
9546,T11,T11_1009547,S2,spoof
9547,T11,T11_1009548,S1,spoof
9548,T11,T11_1009549,S3,spoof
9549,T11,T11_1009550,S4,spoof
9550,T11,T11_1009551,S5,spoof
9551,T11,T11_1009552,S2,spoof
9552,T11,T11_1009553,S1,spoof
9553,T11,T11_1009554,S3,spoof
9554,T11,T11_1009555,S4,spoof
9555,T11,T11_1009556,S5,spoof
9556,T11,T11_1009557,S2,spoof
9557,T11,T11_1009558,S1,spoof
9558,T11,T11_1009559,S3,spoof
9559,T11,T11_1009560,S4,spoof
9560,T11,T11_1009561,S5,spoof
9561,T11,T11_1009562,S2,spoof
9562,T11,T11_1009563,S1,spoof
9563,T11,T11_1009564,S3,spoof
9564,T11,T11_1009565,S4,spoof
9565,T11,T11_1009566,S5,spoof
9566,T11,T11_1009567,S2,spoof
9567,T11,T11_1009568,S1,spoof
9568,T11,T11_1009569,S3,spoof
9569,T11,T11_1009570,S4,spoof
9570,T11,T11_1009571,S5,spoof
9571,T11,T11_1009572,S2,spoof
9572,T11,T11_1009573,S1,spoof
9573,T11,T11_1009574,S3,spoof
9574,T11,T11_1009575,S4,spoof
9575,T11,T11_1009576,S5,spoof
9576,T11,T11_1009577,S2,spoof
9577,T11,T11_1009578,S1,spoof
9578,T11,T11_1009579,S3,spoof
9579,T11,T11_1009580,S4,spoof
9580,T11,T11_1009581,S5,spoof
9581,T11,T11_1009582,S2,spoof
9582,T11,T11_1009583,S1,spoof
9583,T11,T11_1009584,S3,spoof
9584,T11,T11_1009585,S4,spoof
9585,T11,T11_1009586,S5,spoof
9586,T11,T11_1009587,S2,spoof
9587,T11,T11_1009588,S1,spoof
9588,T11,T11_1009589,S3,spoof
9589,T11,T11_1009590,S4,spoof
9590,T11,T11_1009591,S5,spoof
9591,T11,T11_1009592,S2,spoof
9592,T11,T11_1009593,S1,spoof
9593,T11,T11_1009594,S3,spoof
9594,T11,T11_1009595,S4,spoof
9595,T11,T11_1009596,S5,spoof
9596,T11,T11_1009597,S2,spoof
9597,T11,T11_1009598,S1,spoof
9598,T11,T11_1009599,S3,spoof
9599,T11,T11_1009600,S4,spoof
9600,T11,T11_1009601,S5,spoof
9601,T11,T11_1009602,S2,spoof
9602,T11,T11_1009603,S1,spoof
9603,T11,T11_1009604,S3,spoof
9604,T11,T11_1009605,S4,spoof
9605,T11,T11_1009606,S5,spoof
9606,T11,T11_1009607,S2,spoof
9607,T11,T11_1009608,S1,spoof
9608,T11,T11_1009609,S3,spoof
9609,T11,T11_1009610,S4,spoof
9610,T11,T11_1009611,S5,spoof
9611,T11,T11_1009612,S2,spoof
9612,T11,T11_1009613,S1,spoof
9613,T11,T11_1009614,S3,spoof
9614,T11,T11_1009615,S4,spoof
9615,T11,T11_1009616,S5,spoof
9616,T11,T11_1009617,S2,spoof
9617,T11,T11_1009618,S1,spoof
9618,T11,T11_1009619,S3,spoof
9619,T11,T11_1009620,S4,spoof
9620,T11,T11_1009621,S5,spoof
9621,T11,T11_1009622,S2,spoof
9622,T11,T11_1009623,S1,spoof
9623,T11,T11_1009624,S3,spoof
9624,T11,T11_1009625,S4,spoof
9625,T11,T11_1009626,S5,spoof
9626,T11,T11_1009627,S2,spoof
9627,T11,T11_1009628,S1,spoof
9628,T11,T11_1009629,S3,spoof
9629,T11,T11_1009630,S4,spoof
9630,T11,T11_1009631,S5,spoof
9631,T11,T11_1009632,S2,spoof
9632,T11,T11_1009633,S1,spoof
9633,T11,T11_1009634,S3,spoof
9634,T11,T11_1009635,S4,spoof
9635,T11,T11_1009636,S5,spoof
9636,T11,T11_1009637,S2,spoof
9637,T11,T11_1009638,S1,spoof
9638,T11,T11_1009639,S3,spoof
9639,T11,T11_1009640,S4,spoof
9640,T11,T11_1009641,S5,spoof
9641,T11,T11_1009642,S2,spoof
9642,T11,T11_1009643,S1,spoof
9643,T11,T11_1009644,S3,spoof
9644,T11,T11_1009645,S4,spoof
9645,T11,T11_1009646,S5,spoof
9646,T11,T11_1009647,S2,spoof
9647,T11,T11_1009648,S1,spoof
9648,T11,T11_1009649,S3,spoof
9649,T11,T11_1009650,S4,spoof
9650,T11,T11_1009651,S5,spoof
9651,T11,T11_1009652,S2,spoof
9652,T11,T11_1009653,S1,spoof
9653,T11,T11_1009654,S3,spoof
9654,T11,T11_1009655,S4,spoof
9655,T11,T11_1009656,S5,spoof
9656,T11,T11_1009657,S2,spoof
9657,T11,T11_1009658,S1,spoof
9658,T11,T11_1009659,S3,spoof
9659,T11,T11_1009660,S4,spoof
9660,T11,T11_1009661,S5,spoof
9661,T11,T11_1009662,S2,spoof
9662,T11,T11_1009663,S1,spoof
9663,T11,T11_1009664,S3,spoof
9664,T11,T11_1009665,S4,spoof
9665,T11,T11_1009666,S5,spoof
9666,T11,T11_1009667,S2,spoof
9667,T11,T11_1009668,S1,spoof
9668,T11,T11_1009669,S3,spoof
9669,T11,T11_1009670,S4,spoof
9670,T11,T11_1009671,S5,spoof
9671,T11,T11_1009672,S2,spoof
9672,T11,T11_1009673,S1,spoof
9673,T11,T11_1009674,S3,spoof
9674,T11,T11_1009675,S4,spoof
9675,T11,T11_1009676,S5,spoof
9676,T11,T11_1009677,S2,spoof
9677,T11,T11_1009678,S1,spoof
9678,T11,T11_1009679,S3,spoof
9679,T11,T11_1009680,S4,spoof
9680,T11,T11_1009681,S5,spoof
9681,T11,T11_1009682,S2,spoof
9682,T11,T11_1009683,S1,spoof
9683,T11,T11_1009684,S3,spoof
9684,T11,T11_1009685,S4,spoof
9685,T11,T11_1009686,S5,spoof
9686,T11,T11_1009687,S2,spoof
9687,T11,T11_1009688,S1,spoof
9688,T11,T11_1009689,S3,spoof
9689,T11,T11_1009690,S4,spoof
9690,T11,T11_1009691,S5,spoof
9691,T11,T11_1009692,S2,spoof
9692,T11,T11_1009693,S1,spoof
9693,T11,T11_1009694,S3,spoof
9694,T11,T11_1009695,S4,spoof
9695,T11,T11_1009696,S5,spoof
9696,T11,T11_1009697,S2,spoof
9697,T11,T11_1009698,S1,spoof
9698,T11,T11_1009699,S3,spoof
9699,T11,T11_1009700,S4,spoof
9700,T11,T11_1009701,S5,spoof
9701,T11,T11_1009702,S2,spoof
9702,T11,T11_1009703,S1,spoof
9703,T11,T11_1009704,S3,spoof
9704,T11,T11_1009705,S4,spoof
9705,T11,T11_1009706,S5,spoof
9706,T11,T11_1009707,S2,spoof
9707,T11,T11_1009708,S1,spoof
9708,T11,T11_1009709,S3,spoof
9709,T11,T11_1009710,S4,spoof
9710,T11,T11_1009711,S5,spoof
9711,T11,T11_1009712,S2,spoof
9712,T11,T11_1009713,S1,spoof
9713,T11,T11_1009714,S3,spoof
9714,T11,T11_1009715,S4,spoof
9715,T11,T11_1009716,S5,spoof
9716,T11,T11_1009717,S2,spoof
9717,T11,T11_1009718,S1,spoof
9718,T11,T11_1009719,S3,spoof
9719,T11,T11_1009720,S4,spoof
9720,T11,T11_1009721,S5,spoof
9721,T11,T11_1009722,S2,spoof
9722,T11,T11_1009723,S1,spoof
9723,T11,T11_1009724,S3,spoof
9724,T11,T11_1009725,S4,spoof
9725,T11,T11_1009726,S5,spoof
9726,T11,T11_1009727,S2,spoof
9727,T11,T11_1009728,S1,spoof
9728,T11,T11_1009729,S3,spoof
9729,T11,T11_1009730,S4,spoof
9730,T11,T11_1009731,S5,spoof
9731,T11,T11_1009732,S2,spoof
9732,T11,T11_1009733,S1,spoof
9733,T11,T11_1009734,S3,spoof
9734,T11,T11_1009735,S4,spoof
9735,T11,T11_1009736,S5,spoof
9736,T11,T11_1009737,S2,spoof
9737,T11,T11_1009738,S1,spoof
9738,T11,T11_1009739,S3,spoof
9739,T11,T11_1009740,S4,spoof
9740,T11,T11_1009741,S5,spoof
9741,T11,T11_1009742,S2,spoof
9742,T11,T11_1009743,S1,spoof
9743,T11,T11_1009744,S3,spoof
9744,T11,T11_1009745,S4,spoof
9745,T11,T11_1009746,S5,spoof
9746,T11,T11_1009747,S2,spoof
9747,T11,T11_1009748,S1,spoof
9748,T11,T11_1009749,S3,spoof
9749,T11,T11_1009750,S4,spoof
9750,T11,T11_1009751,S5,spoof
9751,T11,T11_1009752,S2,spoof
9752,T11,T11_1009753,S1,spoof
9753,T11,T11_1009754,S3,spoof
9754,T11,T11_1009755,S4,spoof
9755,T11,T11_1009756,S5,spoof
9756,T11,T11_1009757,S2,spoof
9757,T11,T11_1009758,S1,spoof
9758,T11,T11_1009759,S3,spoof
9759,T11,T11_1009760,S4,spoof
9760,T11,T11_1009761,S5,spoof
9761,T11,T11_1009762,S2,spoof
9762,T11,T11_1009763,S1,spoof
9763,T11,T11_1009764,S3,spoof
9764,T11,T11_1009765,S4,spoof
9765,T11,T11_1009766,S5,spoof
9766,T11,T11_1009767,S2,spoof
9767,T11,T11_1009768,S1,spoof
9768,T11,T11_1009769,S3,spoof
9769,T11,T11_1009770,S4,spoof
9770,T11,T11_1009771,S5,spoof
9771,T11,T11_1009772,S2,spoof
9772,T11,T11_1009773,S1,spoof
9773,T11,T11_1009774,S3,spoof
9774,T11,T11_1009775,S4,spoof
9775,T11,T11_1009776,S5,spoof
9776,T11,T11_1009777,S2,spoof
9777,T11,T11_1009778,S1,spoof
9778,T11,T11_1009779,S3,spoof
9779,T11,T11_1009780,S4,spoof
9780,T11,T11_1009781,S5,spoof
9781,T11,T11_1009782,S2,spoof
9782,T11,T11_1009783,S1,spoof
9783,T11,T11_1009784,S3,spoof
9784,T11,T11_1009785,S4,spoof
9785,T11,T11_1009786,S5,spoof
9786,T11,T11_1009787,S2,spoof
9787,T11,T11_1009788,S1,spoof
9788,T11,T11_1009789,S3,spoof
9789,T11,T11_1009790,S4,spoof
9790,T11,T11_1009791,S5,spoof
9791,T11,T11_1009792,S2,spoof
9792,T11,T11_1009793,S1,spoof
9793,T11,T11_1009794,S3,spoof
9794,T11,T11_1009795,S4,spoof
9795,T11,T11_1009796,S5,spoof
9796,T11,T11_1009797,S2,spoof
9797,T11,T11_1009798,S1,spoof
9798,T11,T11_1009799,S3,spoof
9799,T11,T11_1009800,S4,spoof
9800,T11,T11_1009801,S5,spoof
9801,T11,T11_1009802,S2,spoof
9802,T11,T11_1009803,S1,spoof
9803,T11,T11_1009804,S3,spoof
9804,T11,T11_1009805,S4,spoof
9805,T11,T11_1009806,S5,spoof
9806,T11,T11_1009807,S2,spoof
9807,T11,T11_1009808,S1,spoof
9808,T11,T11_1009809,S3,spoof
9809,T11,T11_1009810,S4,spoof
9810,T6,T6_1009811,S5,spoof
9811,T6,T6_1009812,S2,spoof
9812,T6,T6_1009813,S1,spoof
9813,T6,T6_1009814,S3,spoof
9814,T6,T6_1009815,S4,spoof
9815,T6,T6_1009816,S5,spoof
9816,T6,T6_1009817,S2,spoof
9817,T6,T6_1009818,S1,spoof
9818,T6,T6_1009819,S3,spoof
9819,T6,T6_1009820,S4,spoof
9820,T6,T6_1009821,S5,spoof
9821,T6,T6_1009822,S2,spoof
9822,T6,T6_1009823,S1,spoof
9823,T6,T6_1009824,S3,spoof
9824,T6,T6_1009825,S4,spoof
9825,T6,T6_1009826,S5,spoof
9826,T6,T6_1009827,S2,spoof
9827,T6,T6_1009828,S1,spoof
9828,T6,T6_1009829,S3,spoof
9829,T6,T6_1009830,S4,spoof
